,was_home,home_team,away_team,proj_score1,proj_score2,influence_roll,creativity_roll,threat_roll,ict_index_roll,minutes_roll,selected_roll,red_cards,yellow_cards,xP,total_points_x,bonus,clean_sheets,assists,minutes,influence,creativity,threat,ict_index,team_pts,team_rank,xG_diff_team,deep_diff_team,scored_diff_team,opponent_points,gw,opponent_rank,xG_diff_opponent,deep_diff_opponent,scored_diff_opponent,rank_diff,proj_score_diff,team_total_points_cumsum,percent_team_points,position_flag,pos_0,pos_1,pos_2,pos_3,player_name,position,team,total_points_y,point_flag,predictions
189,True,15,7,1.15,1.49,5.16,3.04,0.8,0.9,30.4,12892.8,0,0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,17.0,-0.7472885000000002,0.42934782608695654,0.2424242424242424,26,14,3.0,0.24891299999999972,0.42780748663101603,0.5681818181818181,14.0,-0.3400000000000001,338,0.0,0,1,0,0,0,Kean Bryan,DEF,Sheffield Utd,0,0,0.0070163184
190,True,15,7,1.15,1.49,0.6142857142857144,1.55,2.7857142857142856,0.4928571428571429,4.5,8561.714285714286,0,0,1.0,2,0,0,0,47,4.2,0.7999999999999999,26.0,3.1,2,17.0,-0.7472885000000002,0.42934782608695654,0.2424242424242424,26,14,3.0,0.24891299999999972,0.42780748663101603,0.5681818181818181,14.0,-0.3400000000000001,338,0.005917159763313609,1,0,1,0,0,Lys Mousset,FWD,Sheffield Utd,2,0,0.01257298
191,True,15,7,1.15,1.49,5.042857142857143,0.75,2.357142857142857,0.8142857142857142,29.5,4583.428571428572,0,0,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,17.0,-0.7472885000000002,0.42934782608695654,0.2424242424242424,26,14,3.0,0.24891299999999972,0.42780748663101603,0.5681818181818181,14.0,-0.3400000000000001,338,0.0,0,1,0,0,0,Max Lowe,DEF,Sheffield Utd,0,0,0.013354765
192,True,15,7,1.15,1.49,2.9857142857142853,6.678571428571428,10.214285714285714,1.95,38.357142857142854,86743.5,0,1,3.8,5,0,0,1,130,26.799999999999997,33.3,39.0,9.899999999999999,2,17.0,-0.7472885000000002,0.42934782608695654,0.2424242424242424,26,14,3.0,0.24891299999999972,0.42780748663101603,0.5681818181818181,14.0,-0.3400000000000001,338,0.014792899408284023,3,0,0,0,1,Oliver Burke,MID,Sheffield Utd,5,0,0.08098223
193,True,15,7,1.15,1.49,9.471428571428572,9.121428571428572,23.5,4.2,55.42857142857143,25419.85714285714,0,0,5.4,1,0,0,0,47,0.0,0.2,0.0,0.0,2,17.0,-0.7472885000000002,0.42934782608695654,0.2424242424242424,26,14,3.0,0.24891299999999972,0.42780748663101603,0.5681818181818181,14.0,-0.3400000000000001,338,0.0029585798816568047,1,0,1,0,0,Oliver McBurnie,FWD,Sheffield Utd,1,0,0.023571638
194,True,15,7,1.15,1.49,4.542857142857143,5.778571428571429,0.0,1.0357142857142858,30.071428571428573,19668.428571428572,0,0,1.4,0,0,0,0,0,0.0,0.0,0.0,0.0,2,17.0,-0.7472885000000002,0.42934782608695654,0.2424242424242424,26,14,3.0,0.24891299999999972,0.42780748663101603,0.5681818181818181,14.0,-0.3400000000000001,338,0.0,3,0,0,0,1,Oliver Norwood,MID,Sheffield Utd,0,0,0.021593789
195,True,15,7,1.15,1.49,1.0999999999999999,0.07142857142857142,0.0,0.12142857142857144,10.071428571428571,37170.57142857143,0,1,-0.3,0,0,0,0,141,15.399999999999999,1.0,0.0,1.7000000000000002,2,17.0,-0.7472885000000002,0.42934782608695654,0.2424242424242424,26,14,3.0,0.24891299999999972,0.42780748663101603,0.5681818181818181,14.0,-0.3400000000000001,338,0.0,0,1,0,0,0,Phil Jagielka,DEF,Sheffield Utd,0,0,0.006415571
196,True,15,7,1.15,1.49,1.4285714285714286,4.3357142857142845,3.9285714285714284,0.9500000000000001,28.571428571428573,451947.5,0,0,2.5,3,0,0,0,99,2.6,13.8,10.0,2.5,2,17.0,-0.7472885000000002,0.42934782608695654,0.2424242424242424,26,14,3.0,0.24891299999999972,0.42780748663101603,0.5681818181818181,14.0,-0.3400000000000001,338,0.008875739644970414,1,0,1,0,0,Rhian Brewster,FWD,Sheffield Utd,3,0,0.047777418
197,True,15,7,1.15,1.49,12.557142857142855,12.064285714285715,9.0,3.3571428571428568,72.5,13660.785714285714,0,0,3.2,3,0,0,0,101,0.2,2.5,8.0,1.1,2,17.0,-0.7472885000000002,0.42934782608695654,0.2424242424242424,26,14,3.0,0.24891299999999972,0.42780748663101603,0.5681818181818181,14.0,-0.3400000000000001,338,0.008875739644970414,3,0,0,0,1,Sander Berge,MID,Sheffield Utd,3,0,0.025359482
246,False,9,13,1.47,1.67,20.476923076923075,6.576923076923077,4.0,3.092307692307693,83.07692307692308,672186.8461538461,0,0,10.5,8,0,1,0,270,71.6,4.5,2.0,7.800000000000001,26,3.0,0.30573499999999987,0.5967741935483871,0.5714285714285714,27,14,2.0,0.2884666428571432,0.5276073619631902,0.6046511627906977,1.0,-0.19999999999999996,578,0.01384083044982699,0,1,0,0,0,Aaron Wan-Bissaka,DEF,Man Utd,8,0,0.5640322
247,False,9,13,1.47,1.67,9.6,12.669999999999998,2.2,2.4400000000000004,38.3,101550.0,0,0,7.699999999999999,2,0,0,0,120,30.6,55.6,17.0,10.3,26,3.0,0.30573499999999987,0.5967741935483871,0.5714285714285714,27,14,2.0,0.2884666428571432,0.5276073619631902,0.6046511627906977,1.0,-0.19999999999999996,578,0.0034602076124567475,0,1,0,0,0,Alex Nicolao Telles,DEF,Man Utd,2,0,0.28618267
248,False,9,13,1.47,1.67,9.76923076923077,10.069230769230767,22.153846153846153,4.176923076923076,48.69230769230769,429065.6153846154,0,0,9.7,23,2,0,4,195,108.6,96.19999999999999,113.0,31.799999999999997,26,3.0,0.30573499999999987,0.5967741935483871,0.5714285714285714,27,14,2.0,0.2884666428571432,0.5276073619631902,0.6046511627906977,1.0,-0.19999999999999996,578,0.039792387543252594,1,0,1,0,0,Anthony Martial,FWD,Man Utd,23,0,0.6397669
249,False,9,13,1.47,1.67,0.5384615384615384,0.023076923076923075,0.0,0.05384615384615384,1.7692307692307692,6425.153846153846,0,0,0.5,0,0,0,0,0,0.0,0.0,0.0,0.0,26,3.0,0.30573499999999987,0.5967741935483871,0.5714285714285714,27,14,2.0,0.2884666428571432,0.5276073619631902,0.6046511627906977,1.0,-0.19999999999999996,578,0.0,0,1,0,0,0,Axel Tuanzebe,DEF,Man Utd,0,0,0.008018363
250,False,9,13,1.47,1.67,0.03076923076923077,0.023076923076923075,0.0,0.007692307692307693,0.46153846153846156,68558.69230769231,0,0,1.0999999999999999,0,0,0,0,0,0.0,0.0,0.0,0.0,26,3.0,0.30573499999999987,0.5967741935483871,0.5714285714285714,27,14,2.0,0.2884666428571432,0.5276073619631902,0.6046511627906977,1.0,-0.19999999999999996,578,0.0,0,1,0,0,0,Brandon Williams,DEF,Man Utd,0,0,0.008133529
251,False,9,13,1.47,1.67,44.23076923076923,45.24615384615384,31.307692307692307,12.092307692307692,79.46153846153847,2214842.6153846155,0,0,22.0,22,2,1,1,239,117.8,80.5,92.0,29.1,26,3.0,0.30573499999999987,0.5967741935483871,0.5714285714285714,27,14,2.0,0.2884666428571432,0.5276073619631902,0.6046511627906977,1.0,-0.19999999999999996,578,0.03806228373702422,3,0,0,0,1,Bruno Miguel Borges Fernandes,MID,Man Utd,22,1,0.8699397
252,False,9,13,1.47,1.67,4.107692307692308,4.238461538461539,9.846153846153847,1.823076923076923,20.53846153846154,19462.076923076922,0,1,1.7,6,0,0,0,90,40.2,12.7,42.0,9.5,26,3.0,0.30573499999999987,0.5967741935483871,0.5714285714285714,27,14,2.0,0.2884666428571432,0.5276073619631902,0.6046511627906977,1.0,-0.19999999999999996,578,0.010380622837370242,3,0,0,0,1,Daniel James,MID,Man Utd,6,0,0.090827405
253,False,9,13,1.47,1.67,12.938461538461542,0.0,0.0,1.3076923076923077,72.6923076923077,279217.07692307694,0,0,7.300000000000001,7,0,1,0,180,38.6,0.0,0.0,3.9,26,3.0,0.30573499999999987,0.5967741935483871,0.5714285714285714,27,14,2.0,0.2884666428571432,0.5276073619631902,0.6046511627906977,1.0,-0.19999999999999996,578,0.012110726643598616,2,0,0,1,0,David de Gea,GK,Man Utd,7,0,0.74072117
254,False,9,13,1.47,1.67,5.015384615384615,0.0,0.0,0.5,17.307692307692307,129697.0,0,1,3.5,1,0,0,0,90,25.8,0.0,0.0,2.6,26,3.0,0.30573499999999987,0.5967741935483871,0.5714285714285714,27,14,2.0,0.2884666428571432,0.5276073619631902,0.6046511627906977,1.0,-0.19999999999999996,578,0.0017301038062283738,2,0,0,1,0,Dean Henderson,GK,Man Utd,1,0,0.070730105
255,False,9,13,1.47,1.67,5.630769230769231,3.023076923076923,3.769230769230769,1.2461538461538464,19.23076923076923,176514.84615384616,0,0,3.5,2,0,0,0,29,12.2,10.4,0.0,2.3,26,3.0,0.30573499999999987,0.5967741935483871,0.5714285714285714,27,14,2.0,0.2884666428571432,0.5276073619631902,0.6046511627906977,1.0,-0.19999999999999996,578,0.0034602076124567475,3,0,0,0,1,Donny van de Beek,MID,Man Utd,2,0,0.116416864
256,False,9,13,1.47,1.67,13.3,1.9499999999999997,16.3,3.14,19.1,87936.8,0,0,7.5,1,0,0,0,19,8.4,0.4,24.0,3.3,26,3.0,0.30573499999999987,0.5967741935483871,0.5714285714285714,27,14,2.0,0.2884666428571432,0.5276073619631902,0.6046511627906977,1.0,-0.19999999999999996,578,0.0017301038062283738,1,0,1,0,0,Edinson Cavani,FWD,Man Utd,1,1,0.20235717
257,False,9,13,1.47,1.67,1.9230769230769231,0.007692307692307693,0.0,0.19230769230769232,7.538461538461538,15575.0,0,0,0.5,0,0,0,0,0,0.0,0.0,0.0,0.0,26,3.0,0.30573499999999987,0.5967741935483871,0.5714285714285714,27,14,2.0,0.2884666428571432,0.5276073619631902,0.6046511627906977,1.0,-0.19999999999999996,578,0.0,0,1,0,0,0,Eric Bailly,DEF,Man Utd,0,0,0.0044458695
258,False,9,13,1.47,1.67,10.23076923076923,9.007692307692308,3.6923076923076925,2.292307692307692,56.30769230769231,11983.23076923077,0,0,5.5,5,0,1,0,180,48.599999999999994,25.3,19.0,9.3,26,3.0,0.30573499999999987,0.5967741935483871,0.5714285714285714,27,14,2.0,0.2884666428571432,0.5276073619631902,0.6046511627906977,1.0,-0.19999999999999996,578,0.00865051903114187,3,0,0,0,1,Frederico Rodrigues de Paula Santos,MID,Man Utd,5,0,0.3230435
259,False,9,13,1.47,1.67,19.46153846153846,2.784615384615385,17.153846153846153,3.9538461538461536,90.0,241641.6923076923,0,1,9.0,7,0,1,0,270,65.80000000000001,2.7,45.0,11.399999999999999,26,3.0,0.30573499999999987,0.5967741935483871,0.5714285714285714,27,14,2.0,0.2884666428571432,0.5276073619631902,0.6046511627906977,1.0,-0.19999999999999996,578,0.012110726643598616,0,1,0,0,0,Harry Maguire,DEF,Man Utd,7,0,0.49703753
260,False,9,13,1.47,1.67,5.092307692307693,9.37692307692308,5.153846153846154,1.9615384615384615,25.692307692307693,10308.461538461539,0,0,6.2,1,0,0,0,16,4.4,0.4,19.0,2.4,26,3.0,0.30573499999999987,0.5967741935483871,0.5714285714285714,27,14,2.0,0.2884666428571432,0.5276073619631902,0.6046511627906977,1.0,-0.19999999999999996,578,0.0017301038062283738,3,0,0,0,1,Juan Mata,MID,Man Utd,1,0,0.0856852
261,False,9,13,1.47,1.67,10.938461538461537,13.99230769230769,2.230769230769231,2.730769230769231,58.07692307692308,72589.23076923077,0,0,6.5,10,3,1,0,149,28.8,68.1,0.0,9.7,26,3.0,0.30573499999999987,0.5967741935483871,0.5714285714285714,27,14,2.0,0.2884666428571432,0.5276073619631902,0.6046511627906977,1.0,-0.19999999999999996,578,0.01730103806228374,0,1,0,0,0,Luke Shaw,DEF,Man Utd,10,1,0.43849346
262,False,9,13,1.47,1.67,25.430769230769233,21.553846153846152,36.15384615384615,8.315384615384618,84.07692307692308,517886.8461538461,0,0,16.9,19,2,1,0,250,88.8,40.5,100.0,22.9,26,3.0,0.30573499999999987,0.5967741935483871,0.5714285714285714,27,14,2.0,0.2884666428571432,0.5276073619631902,0.6046511627906977,1.0,-0.19999999999999996,578,0.0328719723183391,3,0,0,0,1,Marcus Rashford,MID,Man Utd,19,1,0.7618933
263,False,9,13,1.47,1.67,4.446153846153846,4.384615384615385,13.23076923076923,2.1923076923076925,42.69230769230769,271631.0,0,0,8.5,5,0,1,0,146,6.800000000000001,7.3999999999999995,49.0,6.3,26,3.0,0.30573499999999987,0.5967741935483871,0.5714285714285714,27,14,2.0,0.2884666428571432,0.5276073619631902,0.6046511627906977,1.0,-0.19999999999999996,578,0.00865051903114187,3,0,0,0,1,Mason Greenwood,MID,Man Utd,5,0,0.3433522
264,False,9,13,1.47,1.67,5.907692307692306,3.946153846153846,1.9230769230769231,1.176923076923077,33.38461538461539,17308.69230769231,0,0,3.8999999999999995,2,0,0,0,90,2.6,2.4,1.0,0.6,26,3.0,0.30573499999999987,0.5967741935483871,0.5714285714285714,27,14,2.0,0.2884666428571432,0.5276073619631902,0.6046511627906977,1.0,-0.19999999999999996,578,0.0034602076124567475,3,0,0,0,1,Nemanja Matic,MID,Man Utd,2,0,0.067173466
265,False,9,13,1.47,1.67,0.0,0.007692307692307693,0.15384615384615385,0.015384615384615385,0.6923076923076923,15719.923076923076,0,0,0.5,0,0,0,0,0,0.0,0.0,0.0,0.0,26,3.0,0.30573499999999987,0.5967741935483871,0.5714285714285714,27,14,2.0,0.2884666428571432,0.5276073619631902,0.6046511627906977,1.0,-0.19999999999999996,578,0.0,1,0,1,0,0,Odion Ighalo,FWD,Man Utd,0,0,0.0045943367
266,False,9,13,1.47,1.67,8.784615384615384,7.046153846153846,6.153846153846154,2.1692307692307695,49.30769230769231,101490.46153846153,0,1,10.5,7,0,1,1,180,26.2,40.1,18.0,8.4,26,3.0,0.30573499999999987,0.5967741935483871,0.5714285714285714,27,14,2.0,0.2884666428571432,0.5276073619631902,0.6046511627906977,1.0,-0.19999999999999996,578,0.012110726643598616,3,0,0,0,1,Paul Pogba,MID,Man Utd,7,0,0.41222197
267,False,9,13,1.47,1.67,16.723076923076924,10.961538461538462,6.6923076923076925,3.43076923076923,58.76923076923077,20984.384615384617,0,0,8.2,22,3,1,1,181,116.2,33.300000000000004,27.0,17.6,26,3.0,0.30573499999999987,0.5967741935483871,0.5714285714285714,27,14,2.0,0.2884666428571432,0.5276073619631902,0.6046511627906977,1.0,-0.19999999999999996,578,0.03806228373702422,3,0,0,0,1,Scott McTominay,MID,Man Utd,22,0,0.5600597
268,False,9,13,1.47,1.67,1.3692307692307693,2.3461538461538463,1.2307692307692308,0.49230769230769234,6.153846153846154,7594.846153846154,0,0,0.5,0,0,0,0,0,0.0,0.0,0.0,0.0,26,3.0,0.30573499999999987,0.5967741935483871,0.5714285714285714,27,14,2.0,0.2884666428571432,0.5276073619631902,0.6046511627906977,1.0,-0.19999999999999996,578,0.0,0,1,0,0,0,Timothy Fosu-Mensah,DEF,Man Utd,0,0,0.004545128
269,False,9,13,1.47,1.67,18.93846153846154,3.9615384615384617,4.0,2.6923076923076925,83.07692307692308,99819.15384615384,0,0,12.5,17,0,1,1,270,92.80000000000001,21.0,44.0,15.8,26,3.0,0.30573499999999987,0.5967741935483871,0.5714285714285714,27,14,2.0,0.2884666428571432,0.5276073619631902,0.6046511627906977,1.0,-0.19999999999999996,578,0.029411764705882353,0,1,0,0,0,Victor Lindelöf,DEF,Man Utd,17,0,0.7354552
318,False,15,7,1.15,1.49,16.142857142857146,11.507142857142862,13.071428571428571,4.071428571428571,84.14285714285714,103590.71428571429,0,1,9.2,7,0,2,0,270,36.800000000000004,7.6,8.0,5.3,26,3.0,0.24891299999999972,0.42780748663101603,0.5681818181818181,2,14,17.0,-0.7472885000000002,0.42934782608695654,0.2424242424242424,-14.0,-0.3400000000000001,599,0.011686143572621035,3,0,0,0,1,Abdoulaye Doucouré,MID,Everton,7,1,0.16933037
319,False,15,7,1.15,1.49,10.171428571428574,11.171428571428573,8.0,2.935714285714286,48.92857142857143,12898.42857142857,0,0,7.2,11,0,2,1,257,44.8,57.0,46.0,14.8,26,3.0,0.24891299999999972,0.42780748663101603,0.5681818181818181,2,14,17.0,-0.7472885000000002,0.42934782608695654,0.2424242424242424,-14.0,-0.3400000000000001,599,0.018363939899833055,3,0,0,0,1,Alex Iwobi,MID,Everton,11,1,0.08727175
320,False,15,7,1.15,1.49,12.671428571428569,7.071428571428572,1.9285714285714286,2.1785714285714284,73.42857142857143,83743.07142857143,0,0,2.8,4,0,1,0,130,21.2,11.700000000000001,0.0,3.3,26,3.0,0.24891299999999972,0.42780748663101603,0.5681818181818181,2,14,17.0,-0.7472885000000002,0.42934782608695654,0.2424242424242424,-14.0,-0.3400000000000001,599,0.00667779632721202,3,0,0,0,1,Allan Marques Loureiro,MID,Everton,4,0,0.048483342
321,False,15,7,1.15,1.49,2.628571428571429,5.678571428571428,1.7142857142857142,0.9714285714285715,35.857142857142854,23093.071428571428,0,1,1.5,1,0,0,0,56,3.8000000000000003,15.9,0.0,2.0,26,3.0,0.24891299999999972,0.42780748663101603,0.5681818181818181,2,14,17.0,-0.7472885000000002,0.42934782608695654,0.2424242424242424,-14.0,-0.3400000000000001,599,0.001669449081803005,3,0,0,0,1,André Filipe Tavares Gomes,MID,Everton,1,0,0.035909534
322,False,15,7,1.15,1.49,0.4428571428571429,0.08571428571428572,0.14285714285714285,0.06428571428571428,2.357142857142857,51069.857142857145,0,0,-1.1,1,0,0,0,1,2.0,0.0,0.0,0.2,26,3.0,0.24891299999999972,0.42780748663101603,0.5681818181818181,2,14,17.0,-0.7472885000000002,0.42934782608695654,0.2424242424242424,-14.0,-0.3400000000000001,599,0.001669449081803005,3,0,0,0,1,Anthony Gordon,MID,Everton,1,0,0.003935254
323,False,15,7,1.15,1.49,13.24,2.8400000000000003,0.2,1.6300000000000001,68.9,5424.7,0,1,8.100000000000001,14,1,2,0,270,42.6,8.1,2.0,5.199999999999999,26,3.0,0.24891299999999972,0.42780748663101603,0.5681818181818181,2,14,17.0,-0.7472885000000002,0.42934782608695654,0.2424242424242424,-14.0,-0.3400000000000001,599,0.02337228714524207,0,1,0,0,0,Ben Godfrey,DEF,Everton,14,1,0.10737236
324,False,15,7,1.15,1.49,4.828571428571429,5.164285714285713,1.7142857142857142,1.1714285714285713,12.357142857142858,9944.214285714286,0,0,-0.8999999999999999,0,0,0,0,0,0.0,0.0,0.0,0.0,26,3.0,0.24891299999999972,0.42780748663101603,0.5681818181818181,2,14,17.0,-0.7472885000000002,0.42934782608695654,0.2424242424242424,-14.0,-0.3400000000000001,599,0.0,3,0,0,0,1,Bernard Anício Caldeira Duarte,MID,Everton,0,0,0.0040039634
325,False,15,7,1.15,1.49,0.15714285714285717,0.7714285714285715,0.14285714285714285,0.10714285714285714,2.357142857142857,1038.357142857143,0,0,-0.8,1,0,0,0,1,0.0,0.0,0.0,0.0,26,3.0,0.24891299999999972,0.42780748663101603,0.5681818181818181,2,14,17.0,-0.7472885000000002,0.42934782608695654,0.2424242424242424,-14.0,-0.3400000000000001,599,0.001669449081803005,1,0,1,0,0,Cenk Tosun,FWD,Everton,1,0,0.005259253
326,False,15,7,1.15,1.49,32.385714285714286,9.0,53.714285714285715,9.507142857142856,88.35714285714286,3551845.285714286,0,1,17.0,14,0,2,3,269,15.6,4.5,107.0,12.7,26,3.0,0.24891299999999972,0.42780748663101603,0.5681818181818181,2,14,17.0,-0.7472885000000002,0.42934782608695654,0.2424242424242424,-14.0,-0.3400000000000001,599,0.02337228714524207,1,0,1,0,0,Dominic Calvert-Lewin,FWD,Everton,14,0,0.49922907
327,False,15,7,1.15,1.49,1.8714285714285714,1.3285714285714287,0.07142857142857142,0.32857142857142857,15.071428571428571,3305.214285714286,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,26,3.0,0.24891299999999972,0.42780748663101603,0.5681818181818181,2,14,17.0,-0.7472885000000002,0.42934782608695654,0.2424242424242424,-14.0,-0.3400000000000001,599,0.0,3,0,0,0,1,Fabian Delph,MID,Everton,0,0,0.0074443617
328,False,15,7,1.15,1.49,11.5,17.442857142857147,9.571428571428571,3.8500000000000005,47.642857142857146,73571.21428571429,0,0,8.7,21,5,2,1,262,88.0,147.2,41.0,27.6,26,3.0,0.24891299999999972,0.42780748663101603,0.5681818181818181,2,14,17.0,-0.7472885000000002,0.42934782608695654,0.2424242424242424,-14.0,-0.3400000000000001,599,0.035058430717863104,3,0,0,0,1,Gylfi Sigurdsson,MID,Everton,21,1,0.3911732
329,False,15,7,1.15,1.49,20.11428571428572,25.650000000000002,16.571428571428573,6.25,60.07142857142857,1811571.5,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,26,3.0,0.24891299999999972,0.42780748663101603,0.5681818181818181,2,14,17.0,-0.7472885000000002,0.42934782608695654,0.2424242424242424,-14.0,-0.3400000000000001,599,0.0,3,0,0,0,1,James Rodríguez,MID,Everton,0,0,0.025453696
330,False,15,7,1.15,1.49,0.7857142857142857,0.5785714285714285,0.5714285714285714,0.2,5.571428571428571,9367.642857142857,0,0,-0.4,3,0,0,0,3,2.0,1.5,0.0,0.4,26,3.0,0.24891299999999972,0.42780748663101603,0.5681818181818181,2,14,17.0,-0.7472885000000002,0.42934782608695654,0.2424242424242424,-14.0,-0.3400000000000001,599,0.005008347245409015,0,1,0,0,0,Jonjoe Kenny,DEF,Everton,3,0,0.0051226597
331,False,15,7,1.15,1.49,19.1,0.7142857142857143,0.0,1.9857142857142858,77.14285714285714,537520.2857142857,0,0,8.7,11,2,1,0,180,30.0,0.0,0.0,3.0,26,3.0,0.24891299999999972,0.42780748663101603,0.5681818181818181,2,14,17.0,-0.7472885000000002,0.42934782608695654,0.2424242424242424,-14.0,-0.3400000000000001,599,0.018363939899833055,2,0,0,1,0,Jordan Pickford,GK,Everton,11,1,0.09329634
332,False,15,7,1.15,1.49,14.671428571428569,16.592857142857145,3.0,3.435714285714286,50.07142857142857,809254.9285714285,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,26,3.0,0.24891299999999972,0.42780748663101603,0.5681818181818181,2,14,17.0,-0.7472885000000002,0.42934782608695654,0.2424242424242424,-14.0,-0.3400000000000001,599,0.0,0,1,0,0,0,Lucas Digne,DEF,Everton,0,0,0.0067510237
333,False,15,7,1.15,1.49,8.971428571428572,2.0642857142857145,4.0,1.507142857142857,31.5,6569.571428571428,0,1,8.9,22,3,2,0,270,83.2,27.900000000000002,37.0,14.899999999999999,26,3.0,0.24891299999999972,0.42780748663101603,0.5681818181818181,2,14,17.0,-0.7472885000000002,0.42934782608695654,0.2424242424242424,-14.0,-0.3400000000000001,599,0.03672787979966611,0,1,0,0,0,Mason Holgate,DEF,Everton,22,1,0.13829555
334,False,15,7,1.15,1.49,23.414285714285718,1.95,10.142857142857142,3.55,90.0,354457.64285714284,0,0,7.8999999999999995,14,0,2,0,270,67.0,1.0,54.0,12.2,26,3.0,0.24891299999999972,0.42780748663101603,0.5681818181818181,2,14,17.0,-0.7472885000000002,0.42934782608695654,0.2424242424242424,-14.0,-0.3400000000000001,599,0.02337228714524207,0,1,0,0,0,Michael Keane,DEF,Everton,14,1,0.18644057
335,False,15,7,1.15,1.49,0.0,0.09285714285714286,0.7857142857142857,0.0642857142857143,0.9285714285714286,21035.14285714286,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,26,3.0,0.24891299999999972,0.42780748663101603,0.5681818181818181,2,14,17.0,-0.7472885000000002,0.42934782608695654,0.2424242424242424,-14.0,-0.3400000000000001,599,0.0,1,0,1,0,0,Moise Kean,FWD,Everton,0,0,0.003380183
336,False,15,7,1.15,1.49,1.2545454545454546,0.4818181818181818,0.09090909090909091,0.18181818181818182,6.181818181818182,15171.0,0,0,-1.5,0,0,0,0,0,0.0,0.0,0.0,0.0,26,3.0,0.24891299999999972,0.42780748663101603,0.5681818181818181,2,14,17.0,-0.7472885000000002,0.42934782608695654,0.2424242424242424,-14.0,-0.3400000000000001,599,0.0,0,1,0,0,0,Niels Nkounkou,DEF,Everton,0,0,0.0032042663
337,False,15,7,1.15,1.49,16.61428571428571,9.450000000000003,29.285714285714285,5.528571428571428,64.71428571428571,448817.85714285716,0,1,11.1,11,2,2,0,269,60.199999999999996,9.100000000000001,68.0,13.8,26,3.0,0.24891299999999972,0.42780748663101603,0.5681818181818181,2,14,17.0,-0.7472885000000002,0.42934782608695654,0.2424242424242424,-14.0,-0.3400000000000001,599,0.018363939899833055,1,0,1,0,0,Richarlison de Andrade,FWD,Everton,11,0,0.07284868
338,False,15,7,1.15,1.49,3.5799999999999996,0.0,0.0,0.36,18.0,3429.4,0,0,0.7,6,0,1,0,90,17.0,0.0,0.0,1.7,26,3.0,0.24891299999999972,0.42780748663101603,0.5681818181818181,2,14,17.0,-0.7472885000000002,0.42934782608695654,0.2424242424242424,-14.0,-0.3400000000000001,599,0.01001669449081803,2,0,0,1,0,Robin Olsen,GK,Everton,6,0,0.08388221
339,False,15,7,1.15,1.49,8.028571428571428,3.292857142857143,2.4285714285714284,1.3785714285714283,32.42857142857143,86895.42857142857,0,0,-0.3,1,0,0,0,7,0.0,0.0,0.0,0.0,26,3.0,0.24891299999999972,0.42780748663101603,0.5681818181818181,2,14,17.0,-0.7472885000000002,0.42934782608695654,0.2424242424242424,-14.0,-0.3400000000000001,599,0.001669449081803005,0,1,0,0,0,Seamus Coleman,DEF,Everton,1,0,0.00463094
340,False,15,7,1.15,1.49,3.0428571428571436,2.435714285714286,0.0,0.55,18.714285714285715,7550.785714285715,0,0,1.9,3,0,0,0,94,0.2,11.6,0.0,1.2,26,3.0,0.24891299999999972,0.42780748663101603,0.5681818181818181,2,14,17.0,-0.7472885000000002,0.42934782608695654,0.2424242424242424,-14.0,-0.3400000000000001,599,0.005008347245409015,3,0,0,0,1,Tom Davies,MID,Everton,3,1,0.02645876
341,False,15,7,1.15,1.49,21.599999999999998,0.5142857142857142,9.928571428571429,3.2142857142857144,77.14285714285714,133133.7142857143,0,0,8.0,23,3,2,0,270,89.6,2.2,78.0,17.1,26,3.0,0.24891299999999972,0.42780748663101603,0.5681818181818181,2,14,17.0,-0.7472885000000002,0.42934782608695654,0.2424242424242424,-14.0,-0.3400000000000001,599,0.038397328881469114,0,1,0,0,0,Yerry Mina,DEF,Everton,23,1,0.26442868
390,True,8,16,1.21,1.38,0.942857142857143,3.1928571428571417,2.2857142857142856,0.5928571428571429,19.785714285714285,5389.357142857143,0,0,-0.9,2,0,0,0,44,2.4,1.1,0.0,0.3,10,15.0,-0.4409858571428573,0.3888888888888889,0.36111111111111116,24,14,5.0,-0.06772585714285717,0.5403726708074534,0.5681818181818181,10.0,-0.16999999999999993,451,0.004434589800443459,3,0,0,0,1,Aboubakar Kamara,MID,Fulham,2,0,0.012035129
391,True,8,16,1.21,1.38,21.490909090909092,19.781818181818185,32.63636363636363,7.390909090909091,83.45454545454545,43911.545454545456,0,1,11.3,9,0,1,1,267,60.0,50.2,117.0,22.7,10,15.0,-0.4409858571428573,0.3888888888888889,0.36111111111111116,24,14,5.0,-0.06772585714285717,0.5403726708074534,0.5681818181818181,10.0,-0.16999999999999993,451,0.019955654101995565,3,0,0,0,1,Ademola Lookman,MID,Fulham,9,1,0.35613424
